Tweet,Date,Time,User Name,Twitter Handle,Location,Followers Count,Following Count,Profile URL,Profile Image URL,Profile Banner URL,Account Creation Date,Retweet Count,Favorite Count,Reply Count,Hashtags,User Mentions,Media URLs,Tweet URL,Coordinates,Language,Source,Is Retweet,Is Quote Status,Quoted Status,In Reply To User,Place,Entities,Is Verified User,Is Retweeted,Is Favorited
"@NatWest_Help Why can I NOT get an answer from your phones.
COVID is DECLARED FINISHED by the WHO",2023-05-19,04:47:55,Anne Usher,usher_anne,south wales,49,35,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2013-12-18,0,0,0,[],['NatWest_Help'],[],https://twitter.com/usher_anne/status/1659420598697705475,,en,Twitter for iPad,False,False,,NatWest_Help,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NatWest_Help', 'name': 'NatWest', 'id': 284540385, 'id_str': '284540385', 'indices': [0, 13]}], 'urls': []}",False,False,False
"#GoogleRSS
#Finance #Blockchain #FinancialMarkets 
#Neutral
$NWG 
2023/05/19 13:01
NatWest: mass free share offer could revive UK stock ownership culture
https://t.co/qimQnQMcMR",2023-05-19,04:32:12,x-news,RRli18,,163,60,,http://pbs.twimg.com/profile_images/1531246507143270400/OBOkqJ4G_normal.jpg,,2013-10-15,0,0,0,"['GoogleRSS', 'Finance', 'Blockchain', 'FinancialMarkets', 'Neutral']",[],[],https://twitter.com/RRli18/status/1659416642722594816,,en,Twitter Simple News,False,False,,,,"{'hashtags': [{'text': 'GoogleRSS', 'indices': [0, 10]}, {'text': 'Finance', 'indices': [11, 19]}, {'text': 'Blockchain', 'indices': [20, 31]}, {'text': 'FinancialMarkets', 'indices': [32, 49]}, {'text': 'Neutral', 'indices': [51, 59]}], 'symbols': [{'text': 'NWG', 'indices': [60, 64]}], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qimQnQMcMR', 'expanded_url': 'https://www.ft.com/content/ef465b3f-e045-4e6e-a669-e76fb378be81', 'display_url': 'ft.com/content/ef465b…', 'indices': [154, 177]}]}",False,False,False
NatWest: mass free share offer could revive UK stock ownership culture https://t.co/nf8ckScv1E,2023-05-19,04:32:02,Finance News,ftfinancenews,,785207,22,http://t.co/XpTSOKSsTI,http://pbs.twimg.com/profile_images/931178002779639808/GHM0m7F__normal.jpg,https://pbs.twimg.com/profile_banners/11014272/1575387733,2007-12-10,0,0,0,[],[],[],https://twitter.com/ftfinancenews/status/1659416601165168640,,en,SocialFlow,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nf8ckScv1E', 'expanded_url': 'https://on.ft.com/3pSeec3', 'display_url': 'on.ft.com/3pSeec3', 'indices': [71, 94]}]}",False,False,False
"📰 NatWest: mass free share offer could revive UK stock ownership culture 

Powered by https://t.co/PtyRcaV0eT

https://t.co/C4ISvlQmsd",2023-05-19,04:14:56,PiQ-News,PiQNews,,603,6,,http://pbs.twimg.com/profile_images/1540036993362628612/M5KtiO6H_normal.jpg,https://pbs.twimg.com/profile_banners/1533520361026895877/1656329548,2022-06-05,0,1,0,[],[],[],https://twitter.com/PiQNews/status/1659412298421747713,,en,IFTTT,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PtyRcaV0eT', 'expanded_url': 'http://PiQsuite.com/Suite', 'display_url': 'PiQsuite.com/Suite', 'indices': [86, 109]}, {'url': 'https://t.co/C4ISvlQmsd', 'expanded_url': 'https://ift.tt/oRzGWj4', 'display_url': 'ift.tt/oRzGWj4', 'indices': [111, 134]}]}",False,False,False
NatWest: mass free share offer could revive UK stock ownership culture https://t.co/JoKWK6y7is https://t.co/fk13SkyCzt,2023-05-19,04:12:33,Politico Digital UK,PoliDigitalUK,"Chester, England",1660,628,https://t.co/HtCrq8H2CO,http://pbs.twimg.com/profile_images/850445922689576961/DDbAPCX4_normal.jpg,https://pbs.twimg.com/profile_banners/849590740246290433/1491596522,2017-04-05,1,0,0,[],[],['http://pbs.twimg.com/media/FwdqJKwaAAESr0-.jpg'],https://twitter.com/PoliDigitalUK/status/1659411695247446016,,en,dlvr.it,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JoKWK6y7is', 'expanded_url': 'http://dlvr.it/SpGWf4', 'display_url': 'dlvr.it/SpGWf4', 'indices': [71, 94]}], 'media': [{'id': 1659411693448069121, 'id_str': '1659411693448069121', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/FwdqJKwaAAESr0-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FwdqJKwaAAESr0-.jpg', 'url': 'https://t.co/fk13SkyCzt', 'display_url': 'pic.twitter.com/fk13SkyCzt', 'expanded_url': 'https://twitter.com/PoliDigitalUK/status/1659411695247446016/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 900, 'h': 506, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 506, 'resize': 'fit'}}}]}",False,False,False
NatWest: mass free share offer could revive UK stock ownership culture https://t.co/0DGmZK37QB,2023-05-19,04:05:45,FT for Schools,ft4s,"London, England",5458,9761,https://t.co/cJCcL5pemj,http://pbs.twimg.com/profile_images/931136792627154944/0iU8O2pQ_normal.jpg,https://pbs.twimg.com/profile_banners/875356066552442883/1635015452,2017-06-15,0,0,0,[],[],[],https://twitter.com/ft4s/status/1659409986143891458,,en,SocialFlow,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0DGmZK37QB', 'expanded_url': 'https://on.ft.com/3IkXnVG', 'display_url': 'on.ft.com/3IkXnVG', 'indices': [71, 94]}]}",False,False,False
NatWest: mass free share offer could revive UK stock ownership culture https://t.co/PifY6rDS9w,2023-05-19,04:02:22,FT World News,ftworldnews,London,143358,129,https://t.co/wcCdt7iEHc,http://pbs.twimg.com/profile_images/931155242674159616/JwgiUXbi_normal.jpg,https://pbs.twimg.com/profile_banners/312677640/1620221250,2011-06-07,0,1,0,[],[],[],https://twitter.com/ftworldnews/status/1659409132682719232,,en,SocialFlow,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PifY6rDS9w', 'expanded_url': 'https://on.ft.com/3Iptu6G', 'display_url': 'on.ft.com/3Iptu6G', 'indices': [71, 94]}]}",False,False,False
NatWest: mass free share offer could revive UK stock ownership culture https://t.co/DTEYQioYfW,2023-05-19,04:02:21,Personal Finance,ftmoney,London,90171,234,https://t.co/xiEd0Vsk99,http://pbs.twimg.com/profile_images/931158532166168577/KQ9omHl-_normal.jpg,https://pbs.twimg.com/profile_banners/51088856/1641917035,2009-06-26,0,0,0,[],[],[],https://twitter.com/ftmoney/status/1659409130434576384,,en,SocialFlow,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DTEYQioYfW', 'expanded_url': 'https://on.ft.com/3BDvYu3', 'display_url': 'on.ft.com/3BDvYu3', 'indices': [71, 94]}]}",False,False,False
NatWest: mass free share offer could revive UK stock ownership culture https://t.co/FKiOPxXr8B,2023-05-19,04:02:18,FT Markets,FTMarkets,London,30109,151,https://t.co/W97LGsxVbt,http://pbs.twimg.com/profile_images/931162839905161216/FsnHwgvX_normal.jpg,https://pbs.twimg.com/profile_banners/136219101/1591364953,2010-04-23,0,0,0,[],[],[],https://twitter.com/FTMarkets/status/1659409118136786944,,en,SocialFlow,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FKiOPxXr8B', 'expanded_url': 'https://on.ft.com/3BEIwBx', 'display_url': 'on.ft.com/3BEIwBx', 'indices': [71, 94]}]}",False,False,False
"RT @TechUnchained_: Join us for a panel discussion on ""The disruptive power of #web3 in finance"" at #Web3Live! Book now https://t.co/eRarnu…",2023-05-19,01:51:38,Angel,AngelDelN,,61,970,,http://pbs.twimg.com/profile_images/942052484629090304/No-GVauI_normal.jpg,https://pbs.twimg.com/profile_banners/942049077495304193/1634523566,2017-12-16,9,0,0,"['web3', 'Web3Live']",['TechUnchained_'],[],https://twitter.com/AngelDelN/status/1659376232293597185,,en,Twitter for iPhone,True,False,,,,"{'hashtags': [{'text': 'web3', 'indices': [79, 84]}, {'text': 'Web3Live', 'indices': [100, 109]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TechUnchained_', 'name': 'Tech Circus Unchained', 'id': 1446042724839329795, 'id_str': '1446042724839329795', 'indices': [3, 18]}], 'urls': []}",False,False,False
"$NWG

Natwest Group PLC

Of course Royal Bank of Scotland.. Enough said..

If you think 100% of the British banking system is not as good as a 100% State Owned* then you really should pay a bit of consideration.

*If you don't understand what comes, you are just a plain thicko. https://t.co/1hDN57qHYM",2023-05-18,23:56:58,Franz,franzvonloewe,UK,1107,2942,,http://pbs.twimg.com/profile_images/746216235654774784/X8NwQgpV_normal.jpg,https://pbs.twimg.com/profile_banners/1041977966/1453068520,2012-12-28,0,0,0,[],[],['http://pbs.twimg.com/media/FwcvpO8XgAAkV3R.jpg'],https://twitter.com/franzvonloewe/status/1659347375217954818,,en,Twitter for Android,False,False,,,,"{'hashtags': [], 'symbols': [{'text': 'NWG', 'indices': [0, 4]}], 'user_mentions': [], 'urls': [], 'media': [{'id': 1659347373141753856, 'id_str': '1659347373141753856', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/FwcvpO8XgAAkV3R.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FwcvpO8XgAAkV3R.jpg', 'url': 'https://t.co/1hDN57qHYM', 'display_url': 'pic.twitter.com/1hDN57qHYM', 'expanded_url': 'https://twitter.com/franzvonloewe/status/1659347375217954818/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 452, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1625, 'resize': 'fit'}, 'medium': {'w': 798, 'h': 1200, 'resize': 'fit'}}}]}",False,False,False
@bbcquestiontime 100% correct. NatWest is making billions in record profits from mortgage interest increases. We need a ruthless revolution!🩸,2023-05-18,22:53:19,Tom Hardy,stonemasonjude,,66,104,https://t.co/fvjo0AuBbd,http://pbs.twimg.com/profile_images/1650953105310117913/tZTwOkFI_normal.jpg,,2022-10-26,0,4,0,[],['bbcquestiontime'],[],https://twitter.com/stonemasonjude/status/1659331360060854272,,en,Twitter for iPhone,False,False,,bbcquestiontime,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bbcquestiontime', 'name': 'BBC Question Time', 'id': 20699709, 'id_str': '20699709', 'indices': [0, 16]}], 'urls': []}",False,False,False
"@0o_Kitler_o0 Oddly, the first time I saw a man in a dress out in the wild, was in a branch of Natwest in Gosport. This would have been around the time the GRA was introduced.",2023-05-18,22:13:23,Stuart Macintosh,stueymaco,Worldwide,4994,3012,,http://pbs.twimg.com/profile_images/1642424397922201601/WNxqa0ib_normal.jpg,https://pbs.twimg.com/profile_banners/3047916644/1660946447,2015-02-27,0,2,0,[],['0o_Kitler_o0'],[],https://twitter.com/stueymaco/status/1659321307656335360,,en,Twitter Web App,False,False,,0o_Kitler_o0,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '0o_Kitler_o0', 'name': 'Randolph Kitler', 'id': 735594582, 'id_str': '735594582', 'indices': [0, 13]}], 'urls': []}",False,False,False
"@CUBAGWYNFOR @RichardBentall @KnittedKittie Yes please send your money to 
MR WBrown, 
NatWest, 
Sort Code 22-22-22
Account number - 12345678

(They did say a fool and his money)
😂",2023-05-18,21:45:29,WinstonLBrown,WinstonLBrown1,"London, England",60,291,,http://pbs.twimg.com/profile_images/1232751494564384768/GFxjH-_o_normal.jpg,,2020-02-21,0,1,0,[],"['CUBAGWYNFOR', 'RichardBentall', 'KnittedKittie']",[],https://twitter.com/WinstonLBrown1/status/1659314289583243264,,en,Twitter for iPad,False,False,,CUBAGWYNFOR,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CUBAGWYNFOR', 'name': 'Gwynfor Hood.Watching fascism tiptoe into the UK', 'id': 220917227, 'id_str': '220917227', 'indices': [0, 12]}, {'screen_name': 'RichardBentall', 'name': 'Richard Bentall #FBPE Woke and proud', 'id': 1686105852, 'id_str': '1686105852', 'indices': [13, 28]}, {'screen_name': 'KnittedKittie', 'name': 'Dame KnittingCat (Unicorn Kingdom)FBPE🇪🇺🇫🇷🇺🇦', 'id': 1085683407844265984, 'id_str': '1085683407844265984', 'indices': [29, 43]}], 'urls': []}",False,False,False
ADVERT - NATWEST,2023-05-18,21:45:01,ABIMBOLA A. BANKOLE,BANCOLWORLDWIDE,UK,25,18,https://t.co/jght4GVxIS,http://pbs.twimg.com/profile_images/1475016176/GLOBE_normal.jpg,,2011-07-29,0,0,0,[],[],[],https://twitter.com/BANCOLWORLDWIDE/status/1659314169387139074,,en,Radio.co now playing,False,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,False,False
"@Eva250178 Good evening Tisnov🌙
I'm afraid our security team wouldn't have a callback facility, if you can pop into Dms with your full name, sort-code and post code we could help check this out for you😊

_David",2023-05-18,21:28:59,NatWest,NatWest_Help,,122639,23635,https://t.co/c9Rs1Eojod,http://pbs.twimg.com/profile_images/1641051193509138434/wPRmDEIO_normal.jpg,https://pbs.twimg.com/profile_banners/284540385/1663661533,2011-04-19,0,0,0,[],['Eva250178'],[],https://twitter.com/NatWest_Help/status/1659310136769298432,,en,LivePerson Social Messaging,False,False,,Eva250178,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Eva250178', 'name': 'Tisnov', 'id': 293447041, 'id_str': '293447041', 'indices': [0, 10]}], 'urls': []}",False,False,False
RT @NatWestGroup: We've been at the @britishchambers Global Annual Conference talking about how we can best support businesses to thrive.…,2023-05-18,21:28:06,Anne-Marie Martin,amnmartin,"London, England",1076,1387,,http://pbs.twimg.com/profile_images/1657105760956850177/zgImr1fH_normal.jpg,https://pbs.twimg.com/profile_banners/3005323912/1678646276,2015-01-30,2,0,0,[],"['NatWestGroup', 'britishchambers']",[],https://twitter.com/amnmartin/status/1659309911828840449,,en,Twitter for iPhone,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NatWestGroup', 'name': 'NatWest Group', 'id': 429724798, 'id_str': '429724798', 'indices': [3, 16]}, {'screen_name': 'britishchambers', 'name': 'BCC', 'id': 56386566, 'id_str': '56386566', 'indices': [36, 52]}], 'urls': []}",False,False,False
@NatWest_Help 2x I have been on hold or got through to yr fraud team as u declined my payment to a food company 3x and got disconnected/dialing tone 3x. This is not the first time. Can someone call me to unlock my card?,2023-05-18,21:23:44,Tisnov,Eva250178,,103,199,,http://pbs.twimg.com/profile_images/744273570101104641/ed2pC6Yx_normal.jpg,,2011-05-05,0,0,0,[],['NatWest_Help'],[],https://twitter.com/Eva250178/status/1659308812405202947,,en,Twitter for Android,False,False,,NatWest_Help,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NatWest_Help', 'name': 'NatWest', 'id': 284540385, 'id_str': '284540385', 'indices': [0, 13]}], 'urls': []}",False,False,False
"RT @Ian_Fraser: @KathrynDW59 well if the CEO of a 42%-gov-owned bank splashes out  £289k on shares in the bank, I think it merits a tweet.…",2023-05-18,21:07:06,Julia Barrington-Fuller,Julia04352962,"Clacton-on-Sea, England",811,570,,http://pbs.twimg.com/profile_images/1031281521150316544/aedV5zbn_normal.jpg,https://pbs.twimg.com/profile_banners/955188299827695617/1562072727,2018-01-21,4,0,0,[],"['Ian_Fraser', 'KathrynDW59']",[],https://twitter.com/Julia04352962/status/1659304630432481281,,en,Twitter for iPhone,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ian_Fraser', 'name': 'Ian Fraser', 'id': 93618872, 'id_str': '93618872', 'indices': [3, 14]}, {'screen_name': 'KathrynDW59', 'name': 'Councillor Kathryn Walker 🌹 💙 🌻', 'id': 724509835, 'id_str': '724509835', 'indices': [16, 28]}], 'urls': []}",False,False,False
"@NatWestGroup @NatWestBusiness @NatWest_Help 
You have been reported to the Ombudsman
External Auditors have complained
but STILL
you breach #GDPR
by linking the personal accounts of signatories
to the business accounts of organisations
@ICOnews can you intervene ?",2023-05-18,21:07:04,Eleanor Greene,elniedunne,,1099,1755,,http://pbs.twimg.com/profile_images/1492590050864939010/Ts7CTh_i_normal.jpg,https://pbs.twimg.com/profile_banners/1351937971734327298/1644696174,2021-01-20,0,0,0,['GDPR'],"['NatWestGroup', 'NatWestBusiness', 'NatWest_Help', 'ICOnews']",[],https://twitter.com/elniedunne/status/1659304620814901248,,en,Twitter Web App,False,False,,elniedunne,,"{'hashtags': [{'text': 'GDPR', 'indices': [141, 146]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NatWestGroup', 'name': 'NatWest Group', 'id': 429724798, 'id_str': '429724798', 'indices': [0, 13]}, {'screen_name': 'NatWestBusiness', 'name': 'NatWest Business', 'id': 252987498, 'id_str': '252987498', 'indices': [14, 30]}, {'screen_name': 'NatWest_Help', 'name': 'NatWest', 'id': 284540385, 'id_str': '284540385', 'indices': [31, 44]}, {'screen_name': 'ICOnews', 'name': ""ICO - Information Commissioner's Office"", 'id': 52753292, 'id_str': '52753292', 'indices': [237, 245]}], 'urls': []}",False,False,False
"RT @Ian_Fraser: @KathrynDW59 well if the CEO of a 42%-gov-owned bank splashes out  £289k on shares in the bank, I think it merits a tweet.…",2023-05-18,20:55:47,winnertakesall,winnertakesall3,"Oldham, England",477,3172,https://t.co/whMevMo8Xi,http://pbs.twimg.com/profile_images/1634897401545728001/O_wV0RdS_normal.jpg,https://pbs.twimg.com/profile_banners/1185926048833245184/1678626157,2019-10-20,4,0,0,[],"['Ian_Fraser', 'KathrynDW59']",[],https://twitter.com/winnertakesall3/status/1659301780566548485,,en,Twitter for iPhone,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ian_Fraser', 'name': 'Ian Fraser', 'id': 93618872, 'id_str': '93618872', 'indices': [3, 14]}, {'screen_name': 'KathrynDW59', 'name': 'Councillor Kathryn Walker 🌹 💙 🌻', 'id': 724509835, 'id_str': '724509835', 'indices': [16, 28]}], 'urls': []}",False,False,False
"RT @Ian_Fraser: NatWest CEO Alison Rose snaps up £289,000 worth of shares in the bank formerly known as RBS, paying £2.57 per share. The pu…",2023-05-18,20:55:39,winnertakesall,winnertakesall3,"Oldham, England",477,3172,https://t.co/whMevMo8Xi,http://pbs.twimg.com/profile_images/1634897401545728001/O_wV0RdS_normal.jpg,https://pbs.twimg.com/profile_banners/1185926048833245184/1678626157,2019-10-20,9,0,0,[],['Ian_Fraser'],[],https://twitter.com/winnertakesall3/status/1659301748060692481,,en,Twitter for iPhone,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ian_Fraser', 'name': 'Ian Fraser', 'id': 93618872, 'id_str': '93618872', 'indices': [3, 14]}], 'urls': []}",False,False,False
